"","YAL051W","YAR050W","YBL005W","YBL021C","YBL054W","YBL103C","YBR033W","YBR049C","YBR066C","YBR081C","YBR083W","YBR112C","YBR150C","YBR182C","YBR215W","YBR239C","YBR240C","YBR297W","YCL055W","YCL058C","YCR018C","YCR065W","YCR084C","YCR106W","YDL020C","YDL048C","YDL056W","YDL106C","YDL170W","YDL233W","YDR009W","YDR034C","YDR043C","YDR081C","YDR096W","YDR123C","YDR146C","YDR169C","YDR174W","YDR207C","YDR213W","YDR216W","YDR253C","YDR259C","YDR310C","YDR335W","YDR390C","YDR392W","YDR421W","YDR423C","YDR451C","YDR463W","YDR477W","YDR480W","YDR501W","YDR520C","YEL007W","YEL009C","YER028C","YER040W","YER045C","YER068W","YER088C","YER111C","YER161C","YER169W","YER184C","YFL031W","YFL052W","YFR034C","YGL013C","YGL035C","YGL071W","YGL073W","YGL096W","YGL166W","YGL209W","YGL237C","YGL252C","YGL254W","YGR044C","YGR249W","YGR288W","YHL010C","YHL020C","YHL027W","YHR006W","YHR056C","YHR084W","YHR124W","YHR178W","YHR206W","YIL033C","YIL036W","YIL101C","YIL122W","YIL130W","YIL131C","YIR018W","YIR023W","YIR033W","YJL056C","YJL089W","YJL103C","YJL110C","YJL124C","YJL127C","YJL210W","YJR060W","YJR094C","YJR127C","YJR147W","YKL015W","YKL020C","YKL032C","YKL038W","YKL043W","YKL062W","YKL109W","YKL112W","YKL185W","YKR064W","YKR067W","YKR077W","YKR099W","YLR014C","YLR055C","YLR098C","YLR113W","YLR120C","YLR131C","YLR176C","YLR182W","YLR183C","YLR223C","YLR228C","YLR256W","YLR266C","YLR403W","YLR451W","YML007W","YML027W","YML051W","YML076C","YML081W","YML099C","YMR016C","YMR019W","YMR021C","YMR023C","YMR037C","YMR039C","YMR042W","YMR043W","YMR070W","YMR125W","YMR164C","YMR172W","YMR182C","YMR280C","YNL027W","YNL068C","YNL097C","YNL098C","YNL103W","YNL167C","YNL199C","YNL216W","YNL229C","YNL239W","YNL314W","YOL028C","YOL051W","YOL067C","YOL089C","YOL108C","YOL116W","YOR028C","YOR032C","YOR047C","YOR066W","YOR113W","YOR140W","YOR162C","YOR172W","YOR230W","YOR290C","YOR337W","YOR344C","YOR358W","YOR372C","YOR380W","YPL038W","YPL049C","YPL075W","YPL089C","YPL128C","YPL133C","YPL139C","YPL177C","YPL202C","YPL230W","YPL248C","YPL254W","YPR008W","YPR009W","YPR065W","YPR104C","YPR199C"
"YMR196W",0,0,0.00422352102257608,-0.0240520834821563,0,0,-0.00419037006265507,0,0,-0.00349149375621253,0,0.00016334319736229,-0.00077098231125723,0.00161681311930393,0,0.00794093883961147,0.00116279936857318,0,-0.00287292137186393,-0.00237683759836025,0,0,-2.33421598498774e-05,-0.000841929550051677,0,-0.000286182896741895,0.00340611723400734,0,-0.00285278518751607,-0.00194022572335474,0,0,0,0,0.00156872227646873,0.00102667996170232,0.000304111743282739,0,0,0,-0.000571768055038568,0,-0.00460861259740417,0,-0.00135609775131055,-5.07698349709064e-05,0,0,-0.00391115615065925,0,0.00534109077442645,-6.43713421633232e-05,0.00492284192999594,0.00371688993203098,0.000928128253593425,-0.0020833638752681,0.00049488304481621,-0.000428511242619015,-0.00178926624580088,-8.91408992385336e-05,0,0,-0.000279990579905104,0,-0.00372894661605698,0.00339128108622557,0,-0.000132850071640835,0,-0.00125524351328989,0.00018358300613969,0,0,0,0,-0.000458187997734923,-0.000257343189190161,0.00494051273817614,-2.77285181070224e-05,0,0.00240173563864647,-0.000313217045826908,-0.000661112425272935,0.0027596235089584,0,0.00164965597599738,0.00175137980232507,0,-0.000200139485710668,0,0.00304340785205923,-0.00122212121052989,0.0024643866638469,0.000456701254474905,0.000993023996892425,0.00181318704128639,0,-0.00577600782348105,0,0,0,0,-0.0021851518412871,0.00060009315527649,0.000180481846350429,-0.000192852091600051,-0.000621870976390837,0.00652591909949272,0.00184102045662261,-0.0119394802484227,0.00370397656260976,0,-0.000922478938740575,0,-0.000914642304378048,0.000610713221128143,-0.00103188008639654,0,0,0.000175069009937941,-0.00108399150553237,0,0,-0.000953840100201314,0,0,-0.00417476161344452,0.00323286207856125,0,-0.000130260951137506,0.00163007350760472,-0.00546577936399833,0.00287600671705871,-0.00123099790938176,0,0.000341743196504791,0.000332778575303302,0,0,-0.00537540396959258,0.00176142280749986,0.00235431189102319,0,0,0,0,0,0,0,0.00570604541856994,0,-0.00026139533829567,-0.00519405600433738,-0.00319846697566146,0,0,0,0.0038776622119749,0.00103914711029125,0,-0.000343382767988243,0.000947441418506233,-0.00146178482254239,0,-0.000350183181173924,-0.00254136183950869,-0.000176288237424731,-0.000570035901405905,-0.00210178438949653,0.00109525653260735,0,0,0,-0.00291334523632415,-0.000111524602384597,-0.003923109207422,0.000752762343070726,0,0.00220908985240988,-0.000936137870992745,0,0,-0.00199189202941933,0.00188803071321602,-0.000414212077992431,2.35809114004447e-05,0,0,0.00111567351533597,-0.000111245752458422,0,-0.00146637927476938,-0.00173491062652386,0,-0.000364851268398642,-0.000185094632786282,0.00110440147079891,0,0,-0.000411198393743819,-0.00145341249996084,0.00121907244146237,0,0,-0.000139273518595803,-0.00304769438750833,0,-0.00204860463317929,0.000216198034842337
"YMR197C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000556319540522111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YMR198W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.70016378288857e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YMR199W",-0.000205507313626313,0,-0.00191973572924916,-0.00258361809198038,0,0.00279090813536807,0,0,0.000640990608628825,-0.000811220622070694,0.000233600214473707,0,0,0.00071764675009352,0,0,0,-0.000576913266203578,-0.00193914665328169,0,0,0.00116185144653584,0,0,0,0,0,0,-0.00129462485892465,0,-0.000151803737747069,0,0.00050468253401826,0,0,-0.000938227561798637,0,0,-0.000628515481038987,-0.00336737519777089,0,-6.65631579209271e-05,-0.000460860296063577,-0.000558176810058715,0,0,0,0,-0.00193486454024888,-0.00198565042333036,0.00832765792816048,-0.000181924105414847,0,0,0.00121686954485295,0,0,0,-0.00186119780033582,0,0,0,2.58430014852356e-05,0,-0.000910292482725724,0,-0.00172208405668611,-0.000153298202509548,0,-0.00115622080372057,0,0,0,0,0,0,-0.000347534111165431,0.000840220154076293,0,0,-0.00223884854655362,0,0.000665662380522472,0,0,0,0,0.0011437340997561,0,0,0,0.00117741726630834,0,0,0,0,0,0,0,0.000786731480626556,0,0,0,0,0.000605623797785823,0,0,0.00253580723458627,0,-0.00796411504504426,0.000103281459345287,0,-0.00176360259424681,0,0,-0.00243538474545353,0,0.000590971543879002,0,0,0,0.00286795744913747,0,0,0,0,0,0,0,8.59257874153829e-05,0,0,0,0.00418045469758278,-0.000744764310679762,-0.0011758795564878,0,0,0,0,0,0.00303206449265587,0,0,0.000700240923880006,0,0,0,0.00490836966578061,0,2.37507350346765e-05,0,0,0,0,0,0.00218553757095187,0,-0.00149652203345374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000531122789978973,0,-7.74450412402835e-05,0,0,0.00323723554575365,0,0,0,0,1.65374696237574e-05,0,0,0.0003331312200896,-0.00133658230634562,0,0,-0.012452788305979,0,0.000326349989146273,0,0,0,0,0,0,0,0,0.00144830424787745,0,-0.00202474689629844,0,0,0
"YMR201C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000375302399502547,6.81765355816655e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YMR202W",0,-0.000128309940449869,-0.000362702205513614,0,0,0,0.00169122183816826,0,0.000328305324713373,-0.00087952159538028,0.000105045019001821,0,0,0,0,0.00136504007433633,0,0,0,0,0,0,0,-0.000268091824787141,0,0,0,0,0,0,0,4.6811558914757e-05,0,0,0,-0.000167810682580236,0,0,0,0,0.00157021140605774,-0.000675343218557412,-0.00118760563016707,0,-0.00251320674282194,0,0,0,0,-0.00101552813153158,0.00315154880090997,0,0,0.00168735118790215,0.000437476326874525,0.00357390803164116,0,-7.25526809426912e-06,-0.00077679714247667,0,0,0,0,0,0,0,-0.000611826704829171,-6.00721192897623e-05,0.000738885468750888,0,0,0,0,0,0.000407974689630086,0,0.000590190131066201,0,0.000618211579015256,0.0019799947560093,-0.00131629027693287,-0.000209639796171156,0.000286419897511979,0,0,0,0.000123322375241767,0,0,0,0,0,7.86063061601573e-05,0,0,0,-0.00214645848605507,0,0,0,0,-0.000493096048682663,0,0,0,0,0,0.00313092303221475,0,0,-0.000206943735192306,-9.77616438835972e-05,-0.00109178502745758,0.000416179419969628,0,0,0,-0.000340535601328241,0,0,0,0,-0.000708085878401025,0,0,0,0.00156956279737836,0,0,0,0,0,0,0.00331056022166412,-0.000570555215687792,-0.00572778789614297,-0.000192955684930991,0,0,0,0,0.00019614352600523,0.000185048298786488,0,0.000424007078014071,0,-0.000881626389075693,0,0,0.00210663264752359,0.0013923662980657,-0.000385211422623544,1.95938549392479e-05,0,0.000546985044390443,0,0,0.00322785165020035,-0.0057268208574705,0,-0.000312311432820947,1.61432244426406e-06,0,0,0,-0.00010555965479887,0,0,0,0,0.00603682038400053,0.00535669238223247,0,0,0,-0.00360276456145483,0,0,0.000390879958423925,0,0,-0.0011212605481718,0,0,0,7.79013114333502e-05,0,0,-0.000418897933990044,-0.00195123947418759,0,0,0,0.000583002503074321,0,0,0,0,0,-9.02426967265061e-05,0,0,0,0,0,0.00620286095288914,0,0,-1.03785985257533e-07
"YMR203W",0,0,0,0,0,0,0,0,-0.000452780323270703,-0.0027585017710016,-0.000756022133466858,0,0,0.00119405561669494,0,0,0.000693636697700237,0.000307924491286913,0,0,0,0,0,0,-0.000132276209214142,0,0,0,0,0,0.00150461708190539,-0.00019407911492954,0,0.00157006612550853,0.000806733823883895,0,0.000533946160450383,0,0,-0.000591122518918662,0,-1.43545408178747e-05,-0.00109038312011541,0,-0.000204265816699154,0,-0.000902030740684003,0,0,-0.00248825581679442,-0.000987947184781852,-0.000846681779077889,0.00160374293288201,0,-0.00122224036254514,0,0,0,0,-0.00443197735889094,0.000803904077663299,0.0016688249808915,0,0,-0.0020007904567197,0,0,-0.000136640697474392,0.00079684620519308,0,0.0011285111908661,0.00202661945795025,0,0,-0.0001716590564253,-0.000716444980379042,0,0,0,0,0,0,-0.000807437157466323,0,0,0,0,0,0.000493320049951453,0.000221634375109927,-0.000941602767797382,0,0.00100899401427124,0,-0.000109744078881208,0,0,0,0,0,0,3.6730298927259e-05,-0.00208325253128217,0,0,0,0,0,0,0.00224617798043988,0,0.000291388364555168,0,8.48964558652686e-05,0,-0.00198262512789791,0,0,0.000149445694058808,0,0.000505412536893121,0.00224485497228539,0,0,0,0.000852077833948834,-2.46044884153105e-05,0.000276066664146596,0,0.000144570424511116,0,-0.000638528756189926,0,0,-0.00105621537460014,-2.6716895994171e-05,0,0.0013547208239519,0,0.000382623101486642,0.000298154482843324,0,0,0,0,0,-8.34216133475722e-05,0.00177485354288531,0,0.00452216476011103,0,-2.88651633034517e-05,0,-0.00268768867265604,0,0.00212397380608746,-0.000694972514655799,0.00116184343088185,-0.00258290156385548,0,0.00116253665550742,0,0,3.17643562638529e-05,-0.000427695664107876,0,0,0,0,0,-0.000322873800807132,0,0,-0.00452165921246032,0,-0.00206574317882654,0.000347642511906127,-0.000544604327632605,0,-0.00255878554210133,0.0017284342313508,0.00188852890939485,0,0,0,0,0.000175257597838939,0.00158948459446611,0,0,0.0012196296174866,0,-0.0165093594612218,0.000825150771604779,-0.00074255189423337,0,0.00954979754745707,0.00238527343099697,5.86709155266073e-05,0,-0.00275836652125129,0,0,0.00145224717250385,-0.000974803570889008,-0.0035769775863288,8.65650589845689e-05,0,9.86936320168609e-06
"YMR204C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469502598815388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YMR205C",0,-9.38797461343995e-05,0,0,0,0,0,0,0,0,0,0,0.0021958422424582,0.000763206226568015,-0.000736238210264592,0,0.000731207071274931,0,0.000572830843276621,-0.0136593598344132,-0.0015079527539756,0,0,-0.000258608801280103,-0.000260375101492537,0,0,4.66802065089033e-05,0,0,0,0,-0.000113366116014087,0.00046547578271156,0,0,0,0,0,-5.44747675921434e-05,0,-0.000257709354558078,0,0.000315543922787913,-0.000152875842041727,0,0,0,0,0,-0.00217773474895,0,0.00068901046982609,0,-0.00160992968423483,0,-0.000403594714779152,3.78590393759518e-05,0,0,0.000192806068266734,0,0,0,-0.00160885360872571,0.000832525362462095,0,-0.000134343398057992,0,0,0.000265878338193603,0,0,0,-0.000358253495662604,0,0,0,0,0,0,0,0.000592127283971215,-0.000564209748159342,0,0,0,0,0,0,0,0,0.000171540225840915,0,-7.73033340181657e-05,-0.00111220869239682,0,0,0,0,0,0,-0.000433990649325401,0,0,0,0.00234713894507829,0,0,0,0,0.000911381591946373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000566876675789763,0,0,0,0,0,0,0,-0.000542116025666311,0.00107229546989665,0,0,0,0,0,-0.000449367439447796,-0.000640862596314478,0,0,0,0.000565275955403562,0.000167477648725603,0,0,0,-1.21904126370457e-05,0,0,-0.000155934055788416,0.00149848220576621,0,0,-0.00224452058011956,-0.000535914078358883,8.61431628997266e-05,0,0,0,0,0,0,0.000892051672641158,0,0,-0.0018788041229678,0,0,0,0,-0.00583096709014305,0,0,0,0,0,0,0,0,0,0,0,0,0.00129367041925792,-0.000274627875247123,0,0.00077631346084101,-0.00529171147213922,0,0.00177898979052866,0,0,0,0.00187177535317661,0,0,0,0,0,0,0,0,0,0
"YMR206W",0,-0.00028260978904577,0,0.00216711599639161,2.31792545536947e-05,0,0,0,0,-0.00211286565909426,0,0,0,0.00112126586196578,0,0.000712093220732147,0,0.000820129304665033,0,0,0.00181898991556032,0,-0.000404682179345928,0.000490021291759806,0,0,0,0,0,0,0,7.38658706019852e-05,0.000346427757034478,0,0,0,0.000189699019822997,0,0,0,0,9.33801222974602e-05,0.00153449291985972,0,-0.00120209696750165,0,0,-0.0010515602148309,-0.00310959541813157,0,0,0,0,-0.000140070192497642,0.00266404253608304,0,9.51051589164273e-05,-0.000218415125806568,0,0,0.000171662489689397,0,3.53375871692924e-05,0,0,0.000796387270753243,-0.00129815268399656,-0.000220394190863465,0.00157960478399503,0,4.50779484370991e-05,0,0,0,0,-0.00454872315072773,0,0.0020332283960924,0,0,0.000264439511748724,0,0,0.000434029517604747,0,0,0.000543487423004635,0.000811446183378137,0,0.00899611194344308,0,0,0,2.27168413120005e-05,0,0.00109951684425863,-0.000947418416717166,0,0,-0.000508025141693929,-6.91141255896353e-05,0,0,0.00151531136969894,0,0,-0.00133839057087166,0.00136781409831739,-0.00317062178669745,0.00401435260454144,-0.000207828814162874,0.00103267240059073,0,0,0,0.00197506296189167,0.000487070494830715,0.000279282189345368,0,0,0.00115820243473256,0,0.000691467185042448,0,0,0.00204813714055792,0.000401884968225047,0,0,6.72073535285956e-05,0,0,0,0,-0.0005507326037177,0.000238241527126539,0,0,0,0.00168456199062498,0,0,-0.00040048007118509,0,0,0,0,0,0,0,0,-6.4899489719029e-05,0,0,0,-7.04251756802866e-05,0.00258086654487808,0,0.000329669699468458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118640450515328,-0.00457936585566296,0,0,0,0,0.00188372120512638,-0.00254610729017037,0,0.000465546261632963,0,0.00399453172836739,0,0,-3.26355431221732e-05,-0.000855305139799265,0.000192153133898222,0,0,0,0,-0.00042606195998763,0,0,0,0,-0.0011408869606133,0,0,0.00117675313778964,-0.000483089670034481,0,-0.000897677227951894,0.000127310658331348,0,0,2.81295848791722e-05
"YMR208W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189033863571124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00016022226634995,0,0,0,0,0,0,0,0,0,0,0,0,0.000734487895670657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YMR209C",0,-0.000101744287945261,-0.0007881692177126,-0.00384024102884302,0,0,0.00338235158205609,0,0,-0.000326228916513226,-0.000295268804248434,0.000177930640985741,0,0.00134753565144707,0,0.00137379596856628,0,0,-0.0020891535390187,-0.00456328574004484,0,0,-0.000457388147969396,0,0.000191289310281758,0.000207782134515758,0.000953718330990977,0.00270482714252061,0.000787807761315911,0,0.000803563856172875,0,-0.000323858474649922,0.00142967388952547,0,0,6.82769494088886e-05,-0.00107224354675823,-0.000304422526797191,-0.00116718513037264,-0.000104498944337989,-0.000498033642473494,0,-0.000383946157724414,-0.00222686787367102,-0.000217790926993764,0.00115104222526524,-0.000107312801449712,0,0,-0.00312816979955246,0,0,0.00407642826478485,3.02951634846815e-05,0.00499400443079989,0.000999213812986105,-0.000360927386778413,0,-0.00261706122451934,0.000165211176501412,0.000849665850936636,-0.000233403194904362,0,-0.00043301830776487,0.000734500738844206,-0.000178536412253957,-4.75132636451912e-05,0.000663182167260188,-0.000802534576616159,0,0.000113003128622415,0,0,0,-0.00825763966575421,0,0.00145313335813498,0,0,-0.00172528603573211,0,0,-0.00242661073283866,0.00129536812595878,0,0,0,0,-0.00328404439223963,0,0,0,0.000188533203620708,0,0.00194277480183295,0.00139962771709913,0,0.000297455194776179,0,-0.000435149310397984,0,-0.00314276610382046,0,-0.00135438641585642,0,0,0.00534850945965167,0,0.00680967349734509,0,0,-1.00603389990654e-05,0,-0.000807488782984194,-0.00043344222790132,0,0.000133115887506614,0,0,0.00161078638737602,0.00289597350766034,0,-0.000763897067650038,0,0,-0.00142045888771817,0,0.000189125616511142,0,0,0,0.00461925082850607,0,0,0,0,0,0,0.00208846374711702,2.29991769628462e-05,0,0,0.00134191221664558,0.0019879038689076,0.000781803587800012,0,0,0,-0.000136110284278156,0.000154668283726922,0,0,-0.00202693876405659,0.000122275331661686,0,0,0.00618780131651482,-0.00257856255731584,-0.000528002039325251,0,0,0,0,0,-0.000146216639906086,0,0,0,1.8576929366553e-05,0.00295592622729155,0.00212959441806242,0,-0.00589509709599812,0,-0.00323756868668707,0,0,0.000167284023453952,0,0.0019005505930239,-0.00248599947260307,0,-0.00265865673841162,-0.00202134375860594,0.000125728314918116,0,0,0.0009198489625933,-0.00397455234912954,0,0.00253392551549868,-0.00312054331543026,0,-0.000713423668386615,-0.00134881822384474,0.00528677974562426,0.00112243326380173,0,-8.74442782152158e-05,0.00037966515631633,0.000358729576238806,0,0.00448817674024709,-0.00206308307577816,0,0.000142781817354906,-0.00235806086698154,0
"YMR212C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109480641811844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YMR213W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06666114865313e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YMR214W",0.000358903301797746,2.95279524819121e-06,0.000146301018398148,-0.00732643657417429,0.000692098187360863,0,-0.00726163495721301,0.000482518126188474,0,-0.00125530474811402,-0.000160784713573992,0,0.00207631488298521,0,-0.000425427607102155,-0.0011013667295002,0.000314467402478907,-0.00138124754342897,-0.000217835054157712,0,0.000340822706241096,0,-0.000750769734114097,6.97554735638362e-05,-0.000145430424884789,0.00176192041778011,9.93622576121465e-06,-0.00234708185897864,0.00150036005571915,0.00175850825073629,0,0.000182917898548838,-0.00102351350090039,0,0.000159732701236717,0.000667880733942659,-4.90210587286878e-05,0,-0.000348710998567494,0,-0.000602356296690258,-0.000104792115249713,0,-0.000240779931482784,0,0,0,0.00276844157414494,-0.00380517914211611,0,0,0,0,0.00418923475328731,0.00154347116077264,0,-0.000316220772956207,-0.000327541054574801,0.005410044774767,-0.00178616602474246,0,0.0032254003214531,-0.000101494784600153,-0.0022928283060217,0,0.00339393151977996,0,0.000142998921713178,0.000301448395522833,0,0.00105652458788305,0.00154638918082508,0,0.00342907205226251,0,-0.0104831118722598,-0.00101089345363443,0,-0.00154753861097026,0,-0.00479356855551865,-0.000114877103268262,0.000378005853962945,-0.000236726426367877,-0.000767574335596828,1.512459735061e-05,0,0.00120092638243768,-0.00210348939107054,0.000527110482008522,-0.0011048871179575,0.000348163978517682,0.000413444125163473,0,-0.000301059795319765,0.00509772866652249,-0.000572103355355385,-0.000222773177744998,-0.000760296960058161,-0.000507573734220497,0,0.000398759849909159,-0.000915721108467814,-0.00080435918750009,-0.000108166980656984,0.000832105006648087,0,0.00139975749506117,0.0029144021934838,0,-0.000620114039929507,0.00169877164776501,0.00229272304991213,0.000121502928353054,-0.000866972562223315,0,0,-0.000761920287589601,-0.000374163018201477,0.00347457196949993,0,-0.00191855867573716,-0.00130880083346394,-0.000101422573331042,-0.00162876080415005,0.00114012792479117,0,0,0.000435127299599671,0.000143277103998771,0,-0.000366728459787641,3.22734701831293e-05,0.00221731503231723,-0.00147308774401369,0,0.000174757676158205,0.00360833866052665,0,0,0.000542768076436212,0.00110028891141676,9.260615052418e-05,0,0.0016415275980311,0,-0.000750883366446613,0.000530437660567581,-0.000403010343981618,0.00385913815863661,0.00023462984046333,0,-0.00387622576818756,-0.00377990614920693,0,0.000193027451588175,0.00102155427208347,0.000982967815234092,0,-0.00166673904951761,2.39421536922276e-05,0,0.00158118015457737,0,8.16482775809598e-05,-0.000396416313241712,0,-0.00193029504592692,0,0.000142797062742166,0.00766094077633565,0.00393426106842949,-4.979086557897e-06,0,0,-0.00435810475161508,0.00280062216560704,-0.000120201274792395,0,-0.00313069740780235,-0.000642438347650185,-0.000151484992435191,0,0.000618185594639374,0,0,0.0011558367650604,0,0.00174365311140745,0,0,-0.0012850768294066,-0.0151293816980165,0.00240561757952648,-0.000778167009880301,0.000981346850272721,0,-0.00264441565970977,-0.00565093819025849,0,-0.00209771665952841,0,0,0.00795747432015398,-0.00258913066408637,0.00194788375008417,-3.53453265573133e-05,0,-0.000426946726762705
